output_frame_index,sensor_frame_index,sensor_timestamp,actual_exposure_us,analogue_gain,pts_ms,elapsed_ms,frame_unix_ms,frame_time_iso8601,mean_luma
2069,4165,14966942884000,9992.0,1.00,57463.093,58185.548,1789132014476.174,2026-09-11T17:06:54.476174+04:00,80.0
2070,4169,14966998462000,9992.0,1.00,57518.671,58241.126,1789132014531.752,2026-09-11T17:06:54.531752+04:00,80.0
2071,4170,14967012351000,9992.0,1.00,57532.560,58255.015,1789132014545.641,2026-09-11T17:06:54.545641+04:00,79.9
2072,4171,14967026244000,9992.0,1.00,57546.453,58268.908,1789132014559.534,2026-09-11T17:06:54.559534+04:00,79.9
2073,4175,14967081822000,9992.0,1.00,57602.031,58324.486,1789132014615.112,2026-09-11T17:06:54.615112+04:00,79.9
2074,4176,14967095711000,9992.0,1.00,57615.920,58338.375,1789132014629.001,2026-09-11T17:06:54.629001+04:00,79.8
2075,4177,14967109605000,9992.0,1.00,57629.814,58352.269,1789132014642.895,2026-09-11T17:06:54.642895+04:00,79.8
2076,4181,14967165180000,9992.0,1.00,57685.389,58407.844,1789132014698.470,2026-09-11T17:06:54.698470+04:00,79.8
2077,4182,14967179072000,9992.0,1.00,57699.281,58421.736,1789132014712.362,2026-09-11T17:06:54.712362+04:00,79.8
2078,4183,14967192965000,9992.0,1.00,57713.174,58435.629,1789132014726.255,2026-09-11T17:06:54.726255+04:00,79.8
2079,4187,14967248539000,9992.0,1.00,57768.748,58491.203,1789132014781.829,2026-09-11T17:06:54.781829+04:00,79.7
2080,4188,14967262433000,9992.0,1.00,57782.642,58505.097,1789132014795.723,2026-09-11T17:06:54.795723+04:00,79.7
2081,4189,14967276326000,9992.0,1.00,57796.535,58518.990,1789132014809.616,2026-09-11T17:06:54.809616+04:00,79.7
2082,4193,14967331901000,9992.0,1.00,57852.110,58574.565,1789132014865.191,2026-09-11T17:06:54.865191+04:00,79.6
2083,4194,14967345793000,9992.0,1.00,57866.002,58588.457,1789132014879.083,2026-09-11T17:06:54.879083+04:00,79.6
2084,4195,14967359686000,9992.0,1.00,57879.895,58602.350,1789132014892.976,2026-09-11T17:06:54.892976+04:00,79.6
2085,4199,14967415263000,9992.0,1.00,57935.472,58657.927,1789132014948.553,2026-09-11T17:06:54.948553+04:00,79.6
2086,4200,14967429153000,9992.0,1.00,57949.362,58671.817,1789132014962.443,2026-09-11T17:06:54.962443+04:00,79.5
2087,4201,14967443047000,9992.0,1.00,57963.256,58685.711,1789132014976.337,2026-09-11T17:06:54.976337+04:00,79.5
2088,4205,14967498622000,9992.0,1.00,58018.831,58741.286,1789132015031.912,2026-09-11T17:06:55.031912+04:00,79.5
2089,4206,14967512514000,9992.0,1.00,58032.723,58755.178,1789132015045.804,2026-09-11T17:06:55.045804+04:00,79.5
2090,4207,14967526408000,9992.0,1.00,58046.617,58769.072,1789132015059.698,2026-09-11T17:06:55.059698+04:00,79.5
2091,4211,14967581980000,9992.0,1.00,58102.189,58824.644,1789132015115.270,2026-09-11T17:06:55.115270+04:00,79.4
2092,4212,14967595875000,9992.0,1.00,58116.084,58838.539,1789132015129.165,2026-09-11T17:06:55.129165+04:00,79.4
2093,4213,14967609767000,9992.0,1.00,58129.976,58852.431,1789132015143.057,2026-09-11T17:06:55.143057+04:00,79.4
2094,4217,14967665343000,9992.0,1.00,58185.552,58908.007,1789132015198.633,2026-09-11T17:06:55.198633+04:00,79.3
2095,4218,14967679235000,9992.0,1.00,58199.444,58921.899,1789132015212.525,2026-09-11T17:06:55.212525+04:00,79.3
2096,4219,14967693128000,9992.0,1.00,58213.337,58935.792,1789132015226.418,2026-09-11T17:06:55.226418+04:00,79.3
2097,4223,14967748703000,9992.0,1.00,58268.912,58991.367,1789132015281.993,2026-09-11T17:06:55.281993+04:00,79.3
2098,4224,14967762596000,9992.0,1.00,58282.805,59005.260,1789132015295.886,2026-09-11T17:06:55.295886+04:00,79.3
2099,4225,14967776488000,9992.0,1.00,58296.697,59019.152,1789132015309.778,2026-09-11T17:06:55.309778+04:00,79.2
2100,4229,14967832062000,9992.0,1.00,58352.271,59074.726,1789132015365.352,2026-09-11T17:06:55.365352+04:00,79.2
2101,4230,14967845956000,9992.0,1.00,58366.165,59088.620,1789132015379.246,2026-09-11T17:06:55.379246+04:00,79.2
2102,4231,14967859849000,9992.0,1.00,58380.058,59102.513,1789132015393.139,2026-09-11T17:06:55.393139+04:00,79.2
2103,4235,14967915427000,9992.0,1.00,58435.636,59158.091,1789132015448.717,2026-09-11T17:06:55.448717+04:00,79.2
2104,4236,14967929316000,9992.0,1.00,58449.525,59171.980,1789132015462.606,2026-09-11T17:06:55.462606+04:00,79.2
2105,4237,14967943210000,9992.0,1.00,58463.419,59185.874,1789132015476.500,2026-09-11T17:06:55.476500+04:00,79.2
2106,4241,14967998784000,9992.0,1.00,58518.993,59241.448,1789132015532.074,2026-09-11T17:06:55.532074+04:00,79.2
2107,4242,14968012676000,9992.0,1.00,58532.885,59255.340,1789132015545.966,2026-09-11T17:06:55.545966+04:00,79.2
2108,4243,14968026570000,9992.0,1.00,58546.779,59269.234,1789132015559.860,2026-09-11T17:06:55.559860+04:00,79.3
2109,4247,14968082146000,9992.0,1.00,58602.355,59324.810,1789132015615.436,2026-09-11T17:06:55.615436+04:00,79.7
2110,4248,14968096036000,9992.0,1.00,58616.245,59338.700,1789132015629.326,2026-09-11T17:06:55.629326+04:00,79.9
2111,4249,14968109931000,9992.0,1.00,58630.140,59352.595,1789132015643.221,2026-09-11T17:06:55.643221+04:00,80.2
2112,4253,14968165503000,9992.0,1.00,58685.712,59408.167,1789132015698.793,2026-09-11T17:06:55.698793+04:00,81.4
2113,4254,14968179398000,9992.0,1.00,58699.607,59422.062,1789132015712.688,2026-09-11T17:06:55.712688+04:00,81.4
2114,4255,14968193291000,9992.0,1.00,58713.500,59435.955,1789132015726.581,2026-09-11T17:06:55.726581+04:00,81.4
2115,4259,14968248865000,9992.0,1.00,58769.074,59491.529,1789132015782.155,2026-09-11T17:06:55.782155+04:00,81.5
2116,4260,14968262759000,9992.0,1.00,58782.968,59505.423,1789132015796.049,2026-09-11T17:06:55.796049+04:00,81.7
2117,4261,14968276654000,9992.0,1.00,58796.863,59519.318,1789132015809.944,2026-09-11T17:06:55.809944+04:00,81.9
2118,4265,14968332226000,9992.0,1.00,58852.435,59574.890,1789132015865.516,2026-09-11T17:06:55.865516+04:00,83.7
2119,4266,14968346119000,9992.0,1.00,58866.328,59588.783,1789132015879.409,2026-09-11T17:06:55.879409+04:00,84.3
2120,4267,14968360023000,9992.0,1.00,58880.232,59602.687,1789132015893.313,2026-09-11T17:06:55.893313+04:00,84.8
2121,4271,14968415589000,9992.0,1.00,58935.798,59658.253,1789132015948.879,2026-09-11T17:06:55.948879+04:00,86.0
2122,4272,14968429478000,9992.0,1.00,58949.687,59672.142,1789132015962.768,2026-09-11T17:06:55.962768+04:00,85.9
2123,4273,14968443372000,9992.0,1.00,58963.581,59686.036,1789132015976.662,2026-09-11T17:06:55.976662+04:00,85.7
2124,4277,14968498949000,9992.0,1.00,59019.158,59741.613,1789132016032.239,2026-09-11T17:06:56.032239+04:00,84.0
2125,4278,14968512839000,9992.0,1.00,59033.048,59755.503,1789132016046.129,2026-09-11T17:06:56.046129+04:00,83.4
2126,4279,14968526732000,9992.0,1.00,59046.941,59769.396,1789132016060.022,2026-09-11T17:06:56.060022+04:00,82.9
2127,4283,14968582310000,9992.0,1.00,59102.519,59824.974,1789132016115.600,2026-09-11T17:06:56.115600+04:00,81.3
2128,4284,14968596199000,9992.0,1.00,59116.408,59838.863,1789132016129.489,2026-09-11T17:06:56.129489+04:00,81.2
2129,4285,14968610092000,9992.0,1.00,59130.301,59852.756,1789132016143.382,2026-09-11T17:06:56.143382+04:00,81.0
2130,4289,14968665669000,9992.0,1.00,59185.878,59908.333,1789132016198.959,2026-09-11T17:06:56.198959+04:00,80.7
2131,4290,14968679561000,9992.0,1.00,59199.770,59922.225,1789132016212.851,2026-09-11T17:06:56.212851+04:00,80.7
2132,4291,14968693453000,9992.0,1.00,59213.662,59936.117,1789132016226.743,2026-09-11T17:06:56.226743+04:00,80.7
2133,4295,14968749028000,9992.0,1.00,59269.237,59991.692,1789132016282.318,2026-09-11T17:06:56.282318+04:00,80.7
2134,4296,14968762922000,9992.0,1.00,59283.131,60005.586,1789132016296.212,2026-09-11T17:06:56.296212+04:00,80.6
2135,4297,14968776813000,9992.0,1.00,59297.022,60019.477,1789132016310.103,2026-09-11T17:06:56.310103+04:00,80.6
2136,4301,14968832388000,9992.0,1.00,59352.597,60075.052,1789132016365.678,2026-09-11T17:06:56.365678+04:00,80.6
2137,4302,14968846281000,9992.0,1.00,59366.490,60088.945,1789132016379.571,2026-09-11T17:06:56.379571+04:00,80.6
2138,4303,14968860175000,9992.0,1.00,59380.384,60102.839,1789132016393.465,2026-09-11T17:06:56.393465+04:00,80.6
2139,4307,14968915751000,9992.0,1.00,59435.960,60158.415,1789132016449.041,2026-09-11T17:06:56.449041+04:00,81.0
2140,4308,14968929641000,9992.0,1.00,59449.850,60172.305,1789132016462.931,2026-09-11T17:06:56.462931+04:00,81.1
2141,4309,14968943534000,9992.0,1.00,59463.743,60186.198,1789132016476.824,2026-09-11T17:06:56.476824+04:00,81.3
2142,4313,14968999111000,9992.0,1.00,59519.320,60241.775,1789132016532.401,2026-09-11T17:06:56.532401+04:00,83.8
2143,4314,14969013002000,9992.0,1.00,59533.211,60255.666,1789132016546.292,2026-09-11T17:06:56.546292+04:00,85.0
2144,4315,14969026896000,9992.0,1.00,59547.105,60269.560,1789132016560.186,2026-09-11T17:06:56.560186+04:00,86.4
2145,4319,14969082471000,9992.0,1.00,59602.680,60325.135,1789132016615.761,2026-09-11T17:06:56.615761+04:00,93.1
2146,4320,14969096361000,9992.0,1.00,59616.570,60339.025,1789132016629.651,2026-09-11T17:06:56.629651+04:00,94.8
2147,4321,14969110254000,9992.0,1.00,59630.463,60352.918,1789132016643.544,2026-09-11T17:06:56.643544+04:00,96.7
2148,4325,14969165832000,9992.0,1.00,59686.041,60408.496,1789132016699.122,2026-09-11T17:06:56.699122+04:00,103.3
2149,4326,14969179721000,9992.0,1.00,59699.930,60422.385,1789132016713.011,2026-09-11T17:06:56.713011+04:00,104.9
2150,4327,14969193617000,9992.0,1.00,59713.826,60436.281,1789132016726.907,2026-09-11T17:06:56.726907+04:00,106.4
2151,4331,14969249192000,9992.0,1.00,59769.401,60491.856,1789132016782.482,2026-09-11T17:06:56.782482+04:00,111.4
2152,4332,14969263083000,9992.0,1.00,59783.292,60505.747,1789132016796.373,2026-09-11T17:06:56.796373+04:00,112.4
2153,4333,14969276977000,9992.0,1.00,59797.186,60519.641,1789132016810.267,2026-09-11T17:06:56.810267+04:00,113.3
2154,4337,14969332550000,9992.0,1.00,59852.759,60575.214,1789132016865.840,2026-09-11T17:06:56.865840+04:00,116.5
2155,4338,14969346443000,9992.0,1.00,59866.652,60589.107,1789132016879.733,2026-09-11T17:06:56.879733+04:00,117.1
2156,4339,14969360336000,9992.0,1.00,59880.545,60603.000,1789132016893.626,2026-09-11T17:06:56.893626+04:00,117.6
2157,4343,14969415914000,9992.0,1.00,59936.123,60658.578,1789132016949.204,2026-09-11T17:06:56.949204+04:00,119.0
2158,4344,14969429804000,9992.0,1.00,59950.013,60672.468,1789132016963.094,2026-09-11T17:06:56.963094+04:00,119.2
2159,4345,14969443698000,9992.0,1.00,59963.907,60686.362,1789132016976.988,2026-09-11T17:06:56.976988+04:00,119.4
2160,4349,14969499270000,9992.0,1.00,60019.479,60741.934,1789132017032.560,2026-09-11T17:06:57.032560+04:00,119.4
2161,4350,14969513163000,9992.0,1.00,60033.372,60755.827,1789132017046.453,2026-09-11T17:06:57.046453+04:00,119.2
2162,4351,14969527056000,9992.0,1.00,60047.265,60769.720,1789132017060.346,2026-09-11T17:06:57.060346+04:00,119.0
2163,4355,14969582630000,9992.0,1.00,60102.839,60825.294,1789132017115.920,2026-09-11T17:06:57.115920+04:00,117.8
2164,4356,14969596524000,9992.0,1.00,60116.733,60839.188,1789132017129.814,2026-09-11T17:06:57.129814+04:00,117.5
2165,4357,14969610419000,9992.0,1.00,60130.628,60853.083,1789132017143.709,2026-09-11T17:06:57.143709+04:00,117.4
2166,4361,14969665991000,9992.0,1.00,60186.200,60908.655,1789132017199.281,2026-09-11T17:06:57.199281+04:00,117.7
2167,4362,14969679884000,9992.0,1.00,60200.093,60922.548,1789132017213.174,2026-09-11T17:06:57.213174+04:00,117.7
2168,4363,14969693777000,9992.0,1.00,60213.986,60936.441,1789132017227.067,2026-09-11T17:06:57.227067+04:00,117.7
2169,4367,14969749351000,9992.0,1.00,60269.560,60992.015,1789132017282.641,2026-09-11T17:06:57.282641+04:00,117.5
2170,4368,14969763245000,9992.0,1.00,60283.454,61005.909,1789132017296.535,2026-09-11T17:06:57.296535+04:00,117.5
2171,4369,14969777136000,9992.0,1.00,60297.345,61019.800,1789132017310.426,2026-09-11T17:06:57.310426+04:00,117.5
2172,4373,14969832714000,9992.0,1.00,60352.923,61075.378,1789132017366.004,2026-09-11T17:06:57.366004+04:00,117.5
2173,4374,14969846605000,9992.0,1.00,60366.814,61089.269,1789132017379.895,2026-09-11T17:06:57.379895+04:00,117.5
2174,4375,14969860497000,9992.0,1.00,60380.706,61103.161,1789132017393.787,2026-09-11T17:06:57.393787+04:00,117.5
2175,4379,14969916072000,9992.0,1.00,60436.281,61158.736,1789132017449.362,2026-09-11T17:06:57.449362+04:00,117.5
2176,4380,14969929965000,9992.0,1.00,60450.174,61172.629,1789132017463.255,2026-09-11T17:06:57.463255+04:00,117.5
2177,4381,14969943857000,9992.0,1.00,60464.066,61186.521,1789132017477.147,2026-09-11T17:06:57.477147+04:00,117.5
2178,4385,14969999436000,9992.0,1.00,60519.645,61242.100,1789132017532.726,2026-09-11T17:06:57.532726+04:00,117.4
2179,4386,14970013327000,9992.0,1.00,60533.536,61255.991,1789132017546.617,2026-09-11T17:06:57.546617+04:00,117.4
2180,4387,14970027219000,9992.0,1.00,60547.428,61269.883,1789132017560.509,2026-09-11T17:06:57.560509+04:00,117.4
2181,4391,14970082795000,9992.0,1.00,60603.004,61325.459,1789132017616.085,2026-09-11T17:06:57.616085+04:00,117.4
2182,4392,14970096686000,9992.0,1.00,60616.895,61339.350,1789132017629.976,2026-09-11T17:06:57.629976+04:00,117.4
2183,4393,14970110579000,9992.0,1.00,60630.788,61353.243,1789132017643.869,2026-09-11T17:06:57.643869+04:00,117.4
2184,4397,14970166153000,9992.0,1.00,60686.362,61408.817,1789132017699.443,2026-09-11T17:06:57.699443+04:00,117.4
2185,4398,14970180046000,9992.0,1.00,60700.255,61422.710,1789132017713.336,2026-09-11T17:06:57.713336+04:00,117.4
2186,4399,14970193940000,9992.0,1.00,60714.149,61436.604,1789132017727.230,2026-09-11T17:06:57.727230+04:00,117.4
2187,4403,14970249511000,9992.0,1.00,60769.720,61492.175,1789132017782.801,2026-09-11T17:06:57.782801+04:00,117.3
2188,4404,14970263407000,9992.0,1.00,60783.616,61506.071,1789132017796.697,2026-09-11T17:06:57.796697+04:00,117.3
2189,4405,14970277299000,9992.0,1.00,60797.508,61519.963,1789132017810.589,2026-09-11T17:06:57.810589+04:00,117.3
2190,4409,14970332872000,9992.0,1.00,60853.081,61575.536,1789132017866.162,2026-09-11T17:06:57.866162+04:00,117.2
2191,4410,14970346767000,9992.0,1.00,60866.976,61589.431,1789132017880.057,2026-09-11T17:06:57.880057+04:00,117.2
2192,4411,14970360658000,9992.0,1.00,60880.867,61603.322,1789132017893.948,2026-09-11T17:06:57.893948+04:00,117.2
2193,4415,14970416233000,9992.0,1.00,60936.442,61658.897,1789132017949.523,2026-09-11T17:06:57.949523+04:00,117.2
2194,4416,14970430128000,9992.0,1.00,60950.337,61672.792,1789132017963.418,2026-09-11T17:06:57.963418+04:00,117.2
2195,4417,14970444019000,9992.0,1.00,60964.228,61686.683,1789132017977.309,2026-09-11T17:06:57.977309+04:00,117.3
2196,4421,14970499598000,9992.0,1.00,61019.807,61742.262,1789132018032.888,2026-09-11T17:06:58.032888+04:00,117.2
2197,4422,14970513489000,9992.0,1.00,61033.698,61756.153,1789132018046.779,2026-09-11T17:06:58.046779+04:00,117.2
2198,4423,14970527380000,9992.0,1.00,61047.589,61770.044,1789132018060.670,2026-09-11T17:06:58.060670+04:00,117.1
2199,4427,14970582956000,9992.0,1.00,61103.165,61825.620,1789132018116.246,2026-09-11T17:06:58.116246+04:00,117.0
2200,4428,14970596847000,9992.0,1.00,61117.056,61839.511,1789132018130.137,2026-09-11T17:06:58.130137+04:00,116.9
2201,4429,14970610740000,9992.0,1.00,61130.949,61853.404,1789132018144.030,2026-09-11T17:06:58.144030+04:00,116.8
2202,4433,14970666317000,9992.0,1.00,61186.526,61908.981,1789132018199.607,2026-09-11T17:06:58.199607+04:00,116.6
2203,4434,14970680206000,9992.0,1.00,61200.415,61922.870,1789132018213.496,2026-09-11T17:06:58.213496+04:00,116.7
2204,4435,14970694101000,9992.0,1.00,61214.310,61936.765,1789132018227.391,2026-09-11T17:06:58.227391+04:00,116.7
2205,4439,14970749677000,9992.0,1.00,61269.886,61992.341,1789132018282.967,2026-09-11T17:06:58.282967+04:00,116.9
2206,4440,14970763567000,9992.0,1.00,61283.776,62006.231,1789132018296.857,2026-09-11T17:06:58.296857+04:00,117.0
2207,4441,14970777462000,9992.0,1.00,61297.671,62020.126,1789132018310.752,2026-09-11T17:06:58.310752+04:00,116.9
2208,4445,14970833036000,9992.0,1.00,61353.245,62075.700,1789132018366.326,2026-09-11T17:06:58.366326+04:00,116.9
2209,4446,14970846928000,9992.0,1.00,61367.137,62089.592,1789132018380.218,2026-09-11T17:06:58.380218+04:00,116.8
2210,4447,14970860823000,9992.0,1.00,61381.032,62103.487,1789132018394.113,2026-09-11T17:06:58.394113+04:00,116.8
2211,4451,14970916394000,9992.0,1.00,61436.603,62159.058,1789132018449.684,2026-09-11T17:06:58.449684+04:00,117.0
2212,4452,14970930289000,9992.0,1.00,61450.498,62172.953,1789132018463.579,2026-09-11T17:06:58.463579+04:00,117.2
2213,4453,14970944183000,9992.0,1.00,61464.392,62186.847,1789132018477.473,2026-09-11T17:06:58.477473+04:00,117.3
2214,4457,14970999760000,9992.0,1.00,61519.969,62242.424,1789132018533.050,2026-09-11T17:06:58.533050+04:00,117.4
2215,4458,14971013652000,9992.0,1.00,61533.861,62256.316,1789132018546.942,2026-09-11T17:06:58.546942+04:00,117.5
2216,4459,14971027544000,9992.0,1.00,61547.753,62270.208,1789132018560.834,2026-09-11T17:06:58.560834+04:00,117.5
2217,4463,14971083120000,9992.0,1.00,61603.329,62325.784,1789132018616.410,2026-09-11T17:06:58.616410+04:00,117.6
2218,4464,14971097011000,9992.0,1.00,61617.220,62339.675,1789132018630.301,2026-09-11T17:06:58.630301+04:00,117.6
2219,4465,14971110903000,9992.0,1.00,61631.112,62353.567,1789132018644.193,2026-09-11T17:06:58.644193+04:00,117.7
2220,4469,14971166480000,9992.0,1.00,61686.689,62409.144,1789132018699.770,2026-09-11T17:06:58.699770+04:00,118.0
2221,4470,14971180372000,9992.0,1.00,61700.581,62423.036,1789132018713.662,2026-09-11T17:06:58.713662+04:00,118.1
2222,4471,14971194265000,9992.0,1.00,61714.474,62436.929,1789132018727.555,2026-09-11T17:06:58.727555+04:00,118.1
2223,4475,14971249840000,9992.0,1.00,61770.049,62492.504,1789132018783.130,2026-09-11T17:06:58.783130+04:00,118.1
2224,4476,14971263732000,9992.0,1.00,61783.941,62506.396,1789132018797.022,2026-09-11T17:06:58.797022+04:00,118.1
2225,4477,14971277625000,9992.0,1.00,61797.834,62520.289,1789132018810.915,2026-09-11T17:06:58.810915+04:00,118.1
2226,4481,14971333200000,9992.0,1.00,61853.409,62575.864,1789132018866.490,2026-09-11T17:06:58.866490+04:00,117.9
2227,4482,14971347091000,9992.0,1.00,61867.300,62589.755,1789132018880.381,2026-09-11T17:06:58.880381+04:00,117.7
2228,4483,14971360986000,9992.0,1.00,61881.195,62603.650,1789132018894.276,2026-09-11T17:06:58.894276+04:00,117.6
2229,4487,14971416561000,9992.0,1.00,61936.770,62659.225,1789132018949.851,2026-09-11T17:06:58.949851+04:00,117.6
2230,4488,14971430451000,9992.0,1.00,61950.660,62673.115,1789132018963.741,2026-09-11T17:06:58.963741+04:00,117.6
2231,4489,14971444346000,9992.0,1.00,61964.555,62687.010,1789132018977.636,2026-09-11T17:06:58.977636+04:00,117.6
2232,4493,14971499923000,9992.0,1.00,62020.132,62742.587,1789132019033.213,2026-09-11T17:06:59.033213+04:00,117.5
2233,4494,14971513813000,9992.0,1.00,62034.022,62756.477,1789132019047.103,2026-09-11T17:06:59.047103+04:00,117.5
2234,4495,14971527707000,9992.0,1.00,62047.916,62770.371,1789132019060.997,2026-09-11T17:06:59.060997+04:00,117.5
2235,4499,14971583280000,9992.0,1.00,62103.489,62825.944,1789132019116.570,2026-09-11T17:06:59.116570+04:00,117.5
2236,4500,14971597174000,9992.0,1.00,62117.383,62839.838,1789132019130.464,2026-09-11T17:06:59.130464+04:00,117.5
2237,4501,14971611086000,9992.0,1.00,62131.295,62853.750,1789132019144.376,2026-09-11T17:06:59.144376+04:00,117.4
2238,4505,14971666641000,9992.0,1.00,62186.850,62909.305,1789132019199.931,2026-09-11T17:06:59.199931+04:00,117.2
2239,4506,14971680535000,9992.0,1.00,62200.744,62923.199,1789132019213.825,2026-09-11T17:06:59.213825+04:00,117.1
2240,4507,14971694427000,9992.0,1.00,62214.636,62937.091,1789132019227.717,2026-09-11T17:06:59.227717+04:00,117.0
2241,4511,14971750001000,9992.0,1.00,62270.210,62992.665,1789132019283.291,2026-09-11T17:06:59.283291+04:00,116.8
2242,4512,14971763894000,9992.0,1.00,62284.103,63006.558,1789132019297.184,2026-09-11T17:06:59.297184+04:00,116.8
2243,4513,14971777787000,9992.0,1.00,62297.996,63020.451,1789132019311.077,2026-09-11T17:06:59.311077+04:00,116.7
2244,4517,14971833362000,9992.0,1.00,62353.571,63076.026,1789132019366.652,2026-09-11T17:06:59.366652+04:00,116.7
2245,4518,14971847255000,9992.0,1.00,62367.464,63089.919,1789132019380.545,2026-09-11T17:06:59.380545+04:00,116.7
2246,4519,14971861148000,9992.0,1.00,62381.357,63103.812,1789132019394.438,2026-09-11T17:06:59.394438+04:00,116.7
