sensor_frame_index,sensor_timestamp,actual_exposure_us,requested_exposure_us,analogue_gain,stream,output_frame_index,pts_ms,elapsed_ms,frame_unix_ms,recording_start_iso8601,frame_time_iso8601,mean_luma
8347,15025045100000,9992.0,10000,1.00,A,4160,116287.764,116287.764,1789132072578.390,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.578390+04:00,86.6
8348,15025058994000,994.0,1000,1.00,B,4158,116301.658,116301.658,1789132072592.284,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.592284+04:00,15.8
8349,15025072886000,994.0,1000,1.00,B,4159,116315.550,116315.550,1789132072606.176,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.606176+04:00,15.8
8350,15025086783000,994.0,1000,1.00,B,4160,116329.447,116329.447,1789132072620.073,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.620073+04:00,15.8
8351,15025100673000,9992.0,10000,1.00,A,4161,116343.337,116343.337,1789132072633.963,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.633963+04:00,86.5
8352,15025114567000,9992.0,10000,1.00,A,4162,116357.231,116357.231,1789132072647.857,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.647857+04:00,86.5
8353,15025128459000,9992.0,10000,1.00,A,4163,116371.123,116371.123,1789132072661.749,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.661749+04:00,86.5
8354,15025142354000,994.0,1000,1.00,B,4161,116385.018,116385.018,1789132072675.644,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.675644+04:00,15.8
8355,15025156247000,994.0,1000,1.00,B,4162,116398.911,116398.911,1789132072689.537,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.689537+04:00,15.8
8356,15025170142000,994.0,1000,1.00,B,4163,116412.806,116412.806,1789132072703.432,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.703432+04:00,15.8
8357,15025184034000,9992.0,10000,1.00,A,4164,116426.698,116426.698,1789132072717.324,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.717324+04:00,86.5
8358,15025197928000,9992.0,10000,1.00,A,4165,116440.592,116440.592,1789132072731.218,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.731218+04:00,86.5
8359,15025211820000,9992.0,10000,1.00,A,4166,116454.484,116454.484,1789132072745.110,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.745110+04:00,86.5
8360,15025225714000,994.0,1000,1.00,B,4164,116468.378,116468.378,1789132072759.004,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.759004+04:00,15.8
8361,15025239607000,994.0,1000,1.00,B,4165,116482.271,116482.271,1789132072772.897,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.772897+04:00,15.8
8362,15025253502000,994.0,1000,1.00,B,4166,116496.166,116496.166,1789132072786.792,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.786792+04:00,15.8
8363,15025267396000,9992.0,10000,1.00,A,4167,116510.060,116510.060,1789132072800.686,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.800686+04:00,86.5
8364,15025281289000,9992.0,10000,1.00,A,4168,116523.953,116523.953,1789132072814.579,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.814579+04:00,86.5
8365,15025295184000,9992.0,10000,1.00,A,4169,116537.848,116537.848,1789132072828.474,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.828474+04:00,86.5
8366,15025309075000,994.0,1000,1.00,B,4167,116551.739,116551.739,1789132072842.365,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.842365+04:00,15.8
8367,15025322969000,994.0,1000,1.00,B,4168,116565.633,116565.633,1789132072856.259,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.856259+04:00,15.8
8368,15025336862000,994.0,1000,1.00,B,4169,116579.526,116579.526,1789132072870.152,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.870152+04:00,15.8
8369,15025350757000,9992.0,10000,1.00,A,4170,116593.421,116593.421,1789132072884.047,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.884047+04:00,86.4
8370,15025364649000,9992.0,10000,1.00,A,4171,116607.313,116607.313,1789132072897.939,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.897939+04:00,86.4
8371,15025378540000,9992.0,10000,1.00,A,4172,116621.204,116621.204,1789132072911.830,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.911830+04:00,86.4
8372,15025392437000,994.0,1000,1.00,B,4170,116635.101,116635.101,1789132072925.727,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.925727+04:00,15.8
8373,15025406327000,994.0,1000,1.00,B,4171,116648.991,116648.991,1789132072939.617,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.939617+04:00,15.8
8374,15025420222000,994.0,1000,1.00,B,4172,116662.886,116662.886,1789132072953.512,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.953512+04:00,15.8
8375,15025434119000,9992.0,10000,1.00,A,4173,116676.783,116676.783,1789132072967.409,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.967409+04:00,86.4
8376,15025448020000,9992.0,10000,1.00,A,4174,116690.684,116690.684,1789132072981.310,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.981310+04:00,86.4
8377,15025461903000,9992.0,10000,1.00,A,4175,116704.567,116704.567,1789132072995.193,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:52.995193+04:00,86.4
8378,15025475797000,994.0,1000,1.00,B,4173,116718.461,116718.461,1789132073009.087,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.009087+04:00,15.8
8379,15025489687000,994.0,1000,1.00,B,4174,116732.351,116732.351,1789132073022.977,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.022977+04:00,15.8
8380,15025503583000,994.0,1000,1.00,B,4175,116746.247,116746.247,1789132073036.873,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.036873+04:00,15.8
8381,15025517477000,9992.0,10000,1.00,A,4176,116760.141,116760.141,1789132073050.767,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.050767+04:00,86.4
8382,15025531368000,9992.0,10000,1.00,A,4177,116774.032,116774.032,1789132073064.658,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.064658+04:00,86.4
8383,15025545263000,9992.0,10000,1.00,A,4178,116787.927,116787.927,1789132073078.553,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.078553+04:00,86.4
8384,15025559154000,994.0,1000,1.00,B,4176,116801.818,116801.818,1789132073092.444,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.092444+04:00,15.8
8385,15025573048000,994.0,1000,1.00,B,4177,116815.712,116815.712,1789132073106.338,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.106338+04:00,15.8
8386,15025586943000,994.0,1000,1.00,B,4178,116829.607,116829.607,1789132073120.233,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.120233+04:00,15.8
8387,15025600834000,9992.0,10000,1.00,A,4179,116843.498,116843.498,1789132073134.124,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.134124+04:00,86.4
8388,15025614730000,9992.0,10000,1.00,A,4180,116857.394,116857.394,1789132073148.020,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.148020+04:00,86.4
8389,15025628624000,9992.0,10000,1.00,A,4181,116871.288,116871.288,1789132073161.914,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.161914+04:00,86.4
8390,15025642514000,994.0,1000,1.00,B,4179,116885.178,116885.178,1789132073175.804,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.175804+04:00,15.8
8391,15025656409000,994.0,1000,1.00,B,4180,116899.073,116899.073,1789132073189.699,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.189699+04:00,15.8
8392,15025670304000,994.0,1000,1.00,B,4181,116912.968,116912.968,1789132073203.594,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.203594+04:00,15.8
8393,15025684195000,9992.0,10000,1.00,A,4182,116926.859,116926.859,1789132073217.485,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.217485+04:00,86.4
8394,15025698090000,9992.0,10000,1.00,A,4183,116940.754,116940.754,1789132073231.380,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.231380+04:00,86.4
8395,15025711985000,9992.0,10000,1.00,A,4184,116954.649,116954.649,1789132073245.275,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.245275+04:00,86.4
8396,15025725876000,994.0,1000,1.00,B,4182,116968.540,116968.540,1789132073259.166,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.259166+04:00,15.8
8397,15025739769000,994.0,1000,1.00,B,4183,116982.433,116982.433,1789132073273.059,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.273059+04:00,15.8
8398,15025753665000,994.0,1000,1.00,B,4184,116996.329,116996.329,1789132073286.955,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.286955+04:00,15.8
8399,15025767555000,9992.0,10000,1.00,A,4185,117010.219,117010.219,1789132073300.845,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.300845+04:00,86.4
8400,15025781451000,9992.0,10000,1.00,A,4186,117024.115,117024.115,1789132073314.741,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.314741+04:00,86.4
8401,15025795344000,9992.0,10000,1.00,A,4187,117038.008,117038.008,1789132073328.634,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.328634+04:00,86.4
8402,15025809236000,994.0,1000,1.00,B,4185,117051.900,117051.900,1789132073342.526,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.342526+04:00,15.8
8403,15025823130000,994.0,1000,1.00,B,4186,117065.794,117065.794,1789132073356.420,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.356420+04:00,15.8
8404,15025837024000,994.0,1000,1.00,B,4187,117079.688,117079.688,1789132073370.314,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.370314+04:00,15.8
8405,15025850918000,9992.0,10000,1.00,A,4188,117093.582,117093.582,1789132073384.208,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.384208+04:00,86.4
8406,15025864812000,9992.0,10000,1.00,A,4189,117107.476,117107.476,1789132073398.102,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.398102+04:00,86.4
8407,15025878702000,9992.0,10000,1.00,A,4190,117121.366,117121.366,1789132073411.992,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.411992+04:00,86.4
8408,15025892599000,994.0,1000,1.00,B,4188,117135.263,117135.263,1789132073425.889,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.425889+04:00,15.8
8409,15025906490000,994.0,1000,1.00,B,4189,117149.154,117149.154,1789132073439.780,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.439780+04:00,15.8
8410,15025920385000,994.0,1000,1.00,B,4190,117163.049,117163.049,1789132073453.675,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.453675+04:00,15.8
8411,15025934280000,9992.0,10000,1.00,A,4191,117176.944,117176.944,1789132073467.570,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.467570+04:00,86.4
8412,15025948172000,9992.0,10000,1.00,A,4192,117190.836,117190.836,1789132073481.462,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.481462+04:00,86.4
8413,15025962062000,9992.0,10000,1.00,A,4193,117204.726,117204.726,1789132073495.352,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.495352+04:00,86.4
8414,15025975958000,994.0,1000,1.00,B,4191,117218.622,117218.622,1789132073509.248,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.509248+04:00,15.8
8415,15025989852000,994.0,1000,1.00,B,4192,117232.516,117232.516,1789132073523.142,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.523142+04:00,15.8
8416,15026003745000,994.0,1000,1.00,B,4193,117246.409,117246.409,1789132073537.035,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.537035+04:00,15.8
8417,15026017639000,9992.0,10000,1.00,A,4194,117260.303,117260.303,1789132073550.929,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.550929+04:00,86.4
8418,15026031531000,9992.0,10000,1.00,A,4195,117274.195,117274.195,1789132073564.821,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.564821+04:00,86.4
8419,15026045423000,9992.0,10000,1.00,A,4196,117288.087,117288.087,1789132073578.713,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.578713+04:00,86.4
8420,15026059319000,994.0,1000,1.00,B,4194,117301.983,117301.983,1789132073592.609,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.592609+04:00,15.8
8421,15026073213000,994.0,1000,1.00,B,4195,117315.877,117315.877,1789132073606.503,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.606503+04:00,15.8
8422,15026087105000,994.0,1000,1.00,B,4196,117329.769,117329.769,1789132073620.395,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.620395+04:00,15.8
8423,15026101001000,9992.0,10000,1.00,A,4197,117343.665,117343.665,1789132073634.291,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.634291+04:00,86.4
8424,15026114892000,9992.0,10000,1.00,A,4198,117357.556,117357.556,1789132073648.182,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.648182+04:00,86.4
8425,15026128786000,9992.0,10000,1.00,A,4199,117371.450,117371.450,1789132073662.076,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.662076+04:00,86.4
8426,15026142680000,994.0,1000,1.00,B,4197,117385.344,117385.344,1789132073675.970,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.675970+04:00,15.8
8427,15026156571000,994.0,1000,1.00,B,4198,117399.235,117399.235,1789132073689.861,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.689861+04:00,15.8
8428,15026170467000,994.0,1000,1.00,B,4199,117413.131,117413.131,1789132073703.757,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.703757+04:00,15.8
8429,15026184362000,9992.0,10000,1.00,A,4200,117427.026,117427.026,1789132073717.652,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.717652+04:00,86.4
8430,15026198252000,9992.0,10000,1.00,A,4201,117440.916,117440.916,1789132073731.542,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.731542+04:00,86.4
8431,15026212146000,9992.0,10000,1.00,A,4202,117454.810,117454.810,1789132073745.436,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.745436+04:00,86.4
8432,15026226038000,994.0,1000,1.00,B,4200,117468.702,117468.702,1789132073759.328,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.759328+04:00,15.8
8433,15026239931000,994.0,1000,1.00,B,4201,117482.595,117482.595,1789132073773.221,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.773221+04:00,15.8
8434,15026253827000,994.0,1000,1.00,B,4202,117496.491,117496.491,1789132073787.117,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.787117+04:00,15.8
8435,15026267718000,9992.0,10000,1.00,A,4203,117510.382,117510.382,1789132073801.008,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.801008+04:00,86.4
8436,15026281613000,9992.0,10000,1.00,A,4204,117524.277,117524.277,1789132073814.903,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.814903+04:00,86.4
8437,15026295507000,9992.0,10000,1.00,A,4205,117538.171,117538.171,1789132073828.797,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.828797+04:00,86.4
8438,15026309399000,994.0,1000,1.00,B,4203,117552.063,117552.063,1789132073842.689,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.842689+04:00,15.8
8439,15026323293000,994.0,1000,1.00,B,4204,117565.957,117565.957,1789132073856.583,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.856583+04:00,15.8
8440,15026337188000,994.0,1000,1.00,B,4205,117579.852,117579.852,1789132073870.478,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.870478+04:00,15.8
8441,15026351079000,9992.0,10000,1.00,A,4206,117593.743,117593.743,1789132073884.369,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.884369+04:00,86.4
8442,15026364975000,9992.0,10000,1.00,A,4207,117607.639,117607.639,1789132073898.265,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.898265+04:00,86.4
8443,15026378867000,9992.0,10000,1.00,A,4208,117621.531,117621.531,1789132073912.157,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.912157+04:00,86.4
8444,15026392762000,994.0,1000,1.00,B,4206,117635.426,117635.426,1789132073926.052,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.926052+04:00,15.8
8445,15026406653000,994.0,1000,1.00,B,4207,117649.317,117649.317,1789132073939.943,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.939943+04:00,15.8
8446,15026420547000,994.0,1000,1.00,B,4208,117663.211,117663.211,1789132073953.837,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.953837+04:00,15.8
8447,15026434439000,9992.0,10000,1.00,A,4209,117677.103,117677.103,1789132073967.729,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.967729+04:00,86.4
8448,15026448335000,9992.0,10000,1.00,A,4210,117690.999,117690.999,1789132073981.625,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.981625+04:00,86.4
8449,15026462225000,9992.0,10000,1.00,A,4211,117704.889,117704.889,1789132073995.515,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:53.995515+04:00,86.4
8450,15026476119000,994.0,1000,1.00,B,4209,117718.783,117718.783,1789132074009.409,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.009409+04:00,15.8
8451,15026490013000,994.0,1000,1.00,B,4210,117732.677,117732.677,1789132074023.303,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.023303+04:00,15.8
8452,15026503909000,994.0,1000,1.00,B,4211,117746.573,117746.573,1789132074037.199,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.037199+04:00,15.8
8453,15026517799000,9992.0,10000,1.00,A,4212,117760.463,117760.463,1789132074051.089,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.051089+04:00,86.4
8454,15026531699000,9992.0,10000,1.00,A,4213,117774.363,117774.363,1789132074064.989,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.064989+04:00,86.4
8455,15026545586000,9992.0,10000,1.00,A,4214,117788.250,117788.250,1789132074078.876,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.078876+04:00,86.4
8456,15026559482000,994.0,1000,1.00,B,4212,117802.146,117802.146,1789132074092.772,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.092772+04:00,15.8
8457,15026573375000,994.0,1000,1.00,B,4213,117816.039,117816.039,1789132074106.665,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.106665+04:00,15.8
8458,15026587269000,994.0,1000,1.00,B,4214,117829.933,117829.933,1789132074120.559,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.120559+04:00,15.8
8459,15026601162000,9992.0,10000,1.00,A,4215,117843.826,117843.826,1789132074134.452,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.134452+04:00,86.4
8460,15026615056000,9992.0,10000,1.00,A,4216,117857.720,117857.720,1789132074148.346,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.148346+04:00,86.4
8461,15026628946000,9992.0,10000,1.00,A,4217,117871.610,117871.610,1789132074162.236,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.162236+04:00,86.4
8462,15026642843000,994.0,1000,1.00,B,4215,117885.507,117885.507,1789132074176.133,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.176133+04:00,15.8
8463,15026656733000,994.0,1000,1.00,B,4216,117899.397,117899.397,1789132074190.023,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.190023+04:00,15.8
8464,15026670626000,994.0,1000,1.00,B,4217,117913.290,117913.290,1789132074203.916,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.203916+04:00,15.8
8465,15026684523000,9992.0,10000,1.00,A,4218,117927.187,117927.187,1789132074217.813,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.217813+04:00,86.4
8466,15026698418000,9992.0,10000,1.00,A,4219,117941.082,117941.082,1789132074231.708,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.231708+04:00,86.4
8467,15026712307000,9992.0,10000,1.00,A,4220,117954.971,117954.971,1789132074245.597,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.245597+04:00,86.4
8468,15026726204000,994.0,1000,1.00,B,4218,117968.868,117968.868,1789132074259.494,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.259494+04:00,15.8
8469,15026740093000,994.0,1000,1.00,B,4219,117982.757,117982.757,1789132074273.383,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.273383+04:00,15.8
8470,15026753989000,994.0,1000,1.00,B,4220,117996.653,117996.653,1789132074287.279,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.287279+04:00,15.8
8471,15026767885000,9992.0,10000,1.00,A,4221,118010.549,118010.549,1789132074301.175,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.301175+04:00,86.4
8472,15026781775000,9992.0,10000,1.00,A,4222,118024.439,118024.439,1789132074315.065,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.315065+04:00,86.4
8473,15026795669000,9992.0,10000,1.00,A,4223,118038.333,118038.333,1789132074328.959,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.328959+04:00,86.4
8474,15026809564000,994.0,1000,1.00,B,4221,118052.228,118052.228,1789132074342.854,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.342854+04:00,15.8
8475,15026823456000,994.0,1000,1.00,B,4222,118066.120,118066.120,1789132074356.746,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.356746+04:00,15.8
8476,15026837354000,994.0,1000,1.00,B,4223,118080.018,118080.018,1789132074370.644,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.370644+04:00,15.8
8477,15026851240000,9992.0,10000,1.00,A,4224,118093.904,118093.904,1789132074384.530,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.384530+04:00,86.4
8478,15026865136000,9992.0,10000,1.00,A,4225,118107.800,118107.800,1789132074398.426,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.398426+04:00,86.4
8479,15026879030000,9992.0,10000,1.00,A,4226,118121.694,118121.694,1789132074412.320,2026-09-11T17:05:56.290626+04:00,2026-09-11T17:07:54.412320+04:00,86.4
